post_id,timestamp,timestamp_ms,content_text,scrape_time
356060680,2025-03-10 12:43:45,1741610625149.0,"Donald Trump’s crypto holdings are now valued at over $80M, with a diverse mix of assets!
Here’s the full breakdown 👇
🔹 Ethereum $ETH – 33.7% ($27.3M)
🔹 Wrapped Bitcoin $WBTC – 18.1% ($14.6M)
🔹 Tether $USDT – 16.3% ($13M)
🔹 TRON $TRX – 12.1% ($9.8M)
🔹 Chainlink $LINK$ – 5.4% ($4.4M)
🔹 Aave $AAVE – 5.3% ($4.3M)
🔹 Move $MOVE – 4.6% ($3.7M)
🔹 Ethena $ENA – 2.9% ($2.3M)
🔹 $USDC (USD Coin) – 1.2% ($974K)
🔹 Ondo $ONDO – 0.5% ($393K)
Is Trump quietly becoming a crypto whale? 🐳
What are your thoughts on his portfolio? Let us know in the comments! ⬇️
🔥 Register and Claim your Welcome Bonus:
  t.co/jnch4RLRhP",2025-03-15 22:47:58
356059614,2025-03-10 10:51:19,1741603879019.0,"$AAVE bullish already we made huge in
#AAVE
in round 1
+65% profits 🚀🚀💥
#BTC
#ETH",2025-03-15 22:47:58
356057045,2025-03-10 08:37:45,1741595865050.0,"Aave V3 Launches on Linea Network, MetaMask Card Offers Cashback
Linea Network sees Aave V3 deployment, expanding DeFi possibilities. MetaMask Card introduces 1% USDC cashback, available in select regions, enhancing crypto usability.
#Bitcoin
$BTC",2025-03-15 22:48:01
356055890,2025-03-10 08:28:37,1741595317262.0,$AAVE is a solid protocol and it's performing well during this crash,2025-03-15 22:48:01
356055462,2025-03-10 07:52:45,1741593165161.0,"Alpha goldmine 👇🏻
Here’s all Alphas from this week
1/ ETH fdn backs ZKnox to enhance the efficiency of post-quantum cryptography on Ethereum, ensuring security in the event of a quantum computing era
  twitter.com/152987515246019379...
2/ ETH Pectra upgrade was activated Sepolia testnet, final stage before mainnet rollout.
Pectra will introduce EIP-7702 improve wallet experience & AA, EIP-7251 raises validator limits 32 to 2,048 ETH, and EIP-7691 increases the maximum blob count for better rollup scalability
  twitter.com/388024471/status/1...
3/ Aave proposes to revive $AAVE by redistributing protocol excess revenue, deprecating the legacy LEND token, and to launch Anti-GHO to enhance incentives for GHO stablecoin holders
  twitter.com/952921795316912133...
4/ $12B Index fund manager Bitwise makes its first DeFi allocation via onchain credit protocol Maple finance
  twitter.com/116476242760438989...
5/ Encryption blockchain Seismic raise $7M led by a16z
  twitter.com/171901221502441062...
6/ Skate chain introduces Skate AMM the first AMM to operate across Sol, ethereum, SUI, TON, Movement and Eclipse
  twitter.com/177099044282770636...
7/ Aethir integrates with EigenLayer blockchain framework
  twitter.com/178368968412170649...
8/ Uniswap has allocated $540k $UNI for Cycle 3 of its Delegate Reward Initiative, which will distribute up to $6k worth of UNI per month to top delegates incentivize community participation in governance
  twitter.com/963767159536209921...
9/ Movement labs mainnet today
  twitter.com/163250443274619289...
10/ .
@defidotapp
to allocate 10% of szn1 XP supply to Kaito yappers
.
@skate_chain
to distribute 1% of total supply to top 50 yappers over 6 months
.
@Polkadot
allocates $600k in rewards over 6 months for top 50 yappers
etc
  twitter.com/154876954493565337...
11/ World's first encrypted money market - ShadeX goes live
  twitter.com/101239496691049267...
12/ Berachain liquid staking protocol Infrared raise $14M in Series A led by Framework Ventures bringing total funding to $18.75M
  twitter.com/171212198634689331...
13/ YZiLabs formerly Binance labs invests in Bittensor team, Tensorplex labs
  twitter.com/960036444885565442...
14/ Across Protocol raised $41M through $ACX sales, led by Paradigm with support from Bain Capital Crypto, Coinbase Ventures, Multicoin Capital
  twitter.com/963767159536209921...
15/ Near expands its reach to Kyberswap as they partner to provide cross chain swap without bridging thanks to Near intents
  twitter.com/865963965649571840...
16/ Jito contributor Andrew Thurman proposes strategies for their revenue spend to provide to the protocol through buy backs and fee switch
  twitter.com/155237847656035533...
17/ Early SOL VC Foundation Capital who invested $20M in Sol series A back in 2019 just raised a $600M for its 11th fund to on early stage startup
  twitter.com/65681422/status/18...
State of the Market
18/ Reddit founder considers buying TikTok and opts to bring it onchain
  twitter.com/2704294333/status/...
19/ Binance will delist nine stable coins including USDT and DAI in Europe on March 31 in compliance with MiCA regulation
Ze end 🐍
  twitter.com/2207129125/status/...",2025-03-15 22:48:02
356055100,2025-03-10 07:22:45,1741591365035.0,aave token on the rise $REKT,2025-03-15 22:48:02
356054243,2025-03-10 07:07:45,1741590465347.0,"🚨 IMPORTANT: KEY DATES THIS WEEK!
📅 Market Events
🔹 March 12 – 🇮🇳 India CPI Inflation (04:00 PM IST / 10:30 AM UTC)
🔹 March 12 – 🇺🇸 US CPI Inflation (06:00 PM IST / 12:30 PM UTC)
💰 Major Token Unlocks
🔹 March 10 – $MOVE (0.50%, $23.61M)
🔹 March 12 – $MOCA (2.01%, $15.28M), $AGI (2.22%, $3.31M), $IO (0.38%, $2.45M)
🔹 March 13 – $APT (0.99%, $63.73M)
🔹 March 16 – $STIK (1.10%, $14.36M), $STRK (0.64%, $10.31M)
🚀 Crypto Watchlist
🔸 $SOL – Solana ETF approval decision expected on March 11
🔸 $AAVE – AAVE DAO discussing sGHO, a new stablecoin savings product
🔸 $BTC – Senator Lummis hosting a BTC strategy summit on March 11
🔸 $FXS – Expanding stablecoin to Solana
🔸 $MOVE – Mainnet launch (March 10)
🔸 $SUI – Rumors suggest Canary Capital may file for a Spot SUI ETF",2025-03-15 22:48:06
356053913,2025-03-10 07:05:18,1741590318443.0,"🚨🚨 Amber Group deposited 34,000 $AAVE ($6.61M) to Binance for Profit 🔻 🔻

- Withdrew 34,000 $AAVE at an average price of $148.23 (Cost: $5.04M)

- Selling now at $194.41, they would realize an estimated profit of $1.57M (+31.2%)

$AAVE",2025-03-15 22:48:08
356051961,2025-03-10 05:19:45,1741583985072.0,"Build automated strategies across
@aave
@Balancer
@OpenOceanGlobal
@CamelotDEX
@growcompound
@Uniswap
@chainlink
@gelatonetwork
and more with Factor Studio.
The most composable code-less building tool in DeFi.
Mix. Match. Automate.
DeFi Your Way: Build Better, Earn Smarter.
  studio.factor.fi",2025-03-15 22:48:10
356050941,2025-03-10 04:34:45,1741581285102.0,"A whale has gone long on Bitcoin through a flash loan, and has deposited 251 WBTC and 40 cbBTC into AAVE.
#Bitcoin
$BTC",2025-03-15 22:48:12
356050642,2025-03-10 03:52:45,1741578765076.0,"$AAVE is in the accumulation zone of Smart Dex Traders.
3D ago, wallet 0x38eb bought 3K $AAVE ($643K) at AVG price $206.
Notably, this wallet specializes in trading memecoins on Base, earning $84.4K (+2,100%) from $FREYA, $29.1K (+639%) from $SEKOIA, etc.
#iCrypto
#AAVE
Wallet address here:
  t.co/6pEVLrRIIX",2025-03-15 22:48:12
356050586,2025-03-10 03:45:27,1741578327207.0,$AAVE bullish,2025-03-15 22:48:12
356037443,2025-03-09 18:42:40,1741545760439.0,"Shiba Inu Price Surges 118% & AAVE Struggles — BlockDAG’s 400% Bonus The Ultimate Entry Point for Traders Before 10 Listings!
$SHIB $AAVE
https://captainaltcoin.com/shiba-inu-price-surges-118-aave-struggles-blockdags-400-bonus-the-ultimate-entry-point-for-traders-before-10-listings/
Shiba Inu Price Surges 118% & AAVE Struggles — BlockDAG’s 400% Bonus The Ultimate Entry Point for Traders Before 10 Listings! - CaptainAltcoin
The past week has been a rollercoaster for crypto, with Shiba Inu’s price surge creating questions about whether its momentum will hold. Meanwhile, AAVE’s price prediction remains uncertain, with the token struggling to reclaim key support levels after a sharp drop. But while SHIB and AAVE battle market swings, another crypto powerhouse is making waves! […]",2025-03-15 22:48:12
356035303,2025-03-09 18:22:45,1741544565041.0,"ICYMI: We released this free analytics analyzing Aave this week.
Check it out👇
https://app.intotheblock.com/perspectives/aave_v3_across_blockchains
IntoTheBlock - On-Chain Crypto, DeFi & NFT Analytics
IntoTheBlock provides real-time on-chain analytics and market intelligence on crypto assets.",2025-03-15 22:48:12
356024349,2025-03-09 12:52:45,1741524765067.0,"Crypto Watchlist for the week ahead:
$SOL - The next Solana ETF approval deadline is March 11
$AAVE - AAVE DAO is discussing a proposal to create sGHO, a savings product for stables
$BTC - Senator Lummis will co-host a summit on March 11 to discuss America’s BTC strategy
$FXS - Frax Finance announced it will soon expand its stablecoin to Solana
$MOVE - Movement, a network of Move-based L2s, will launch its mainnet on March 10
$SUI - Rumors are spreading that Canary Capital will soon file for a spot SUI ETF
If you enjoyed reading this, a like and a repost would be appreciated🫡",2025-03-15 22:48:14
356015248,2025-03-09 02:49:45,1741488585110.0,"The convergence of stablecoin adoption metrics and the tokenization of yield-bearing assets like U.S. Treasuries is reshaping institutional participation in digital asset markets. Stablecoin velocity, supply growth, and regulatory alignment serve as critical indicators of institutional onboarding, while tokenized Treasuries bridge traditional finance with blockchain ecosystems, offering yield-bearing opportunities that enhance institutional confidence.
TrueFi's core innovation is offering uncollateralized loans to vetted institutional borrowers, a significant departure from the overcollateralized lending models of platforms like Aave and Compound. By enabling institutions to borrow without excessive collateral requirements, TrueFi reduces capital inefficiencies and makes DeFi more accessible to TradFi players. Borrowers undergo rigorous credit checks based on both on-chain and off-chain data, followed by community approval and legally enforceable loan agreements, ensuring transparency and accountability.",2025-03-15 22:48:16
356004141,2025-03-08 19:01:47,1741460507215.0,"$AAVE
#AAVE

This is my personal projection and idea for AAVE, a solid project liked by the Trump administration.
We've already completed the first phase and, if we haven't bottomed out yet, I'd like to see that area between $160-$155 holding as support and bouncing fom there.",2025-03-15 22:48:16
355991804,2025-03-08 13:52:45,1741441965051.0,"🚀 CMC Market Pulse: Crypto Strategic Reserve Established
Trump announces strategic reserve! MetaMask upgrades! SEC drops cases! Prepare for White House Crypto Summit!
Let's unpack this week's crypto market 🧵👇
1/6
📉 Market Overview:
Total crypto market cap rises to $3.048T from $2.917T. BTC down 4.04%, ETH dips 4.51%. $1.2B in longs liquidated early week after Trump announcement. SEC continues dropping cases against major crypto companies. El Salvador keeps buying BTC despite IMF constraints.
2/6
📰 US Crypto Reserve:
Trump announces strategic reserve naming XRP, ADA, SOL (later adding BTC, ETH). Executive Order establishes reserve funded via asset forfeiture. Price action resembles 2019 ""Xi candle"". White House Crypto Summit set for March 7th to provide further clarity.
3/6
🗓 Major Updates:
MetaMask unveils major upgrades with BTC/SOL support. Danny Ryan leaves Ethereum Foundation for a new venture. Hyperliquid expands the validator set. MegaETH announces testnet. Sui partners with Trump's World Liberty Financial. Cronos reverses 70B CRO burn.
4/6
🚀 DeFi & Memes:
Aave proposes tokenomics upgrade. Uniswap allocates $165.5M to attract users. SEC declares memecoins not securities. Ronaldinho launches STAR10 token. Pendle opens access to community deployed assets.
5/6
💰 Fundraising & Airdrops:
Across raises $41M, Flowdesk secures $52M. Zora announces token for Spring 2025. Elixir and RedStone release airdrop checkers. Dolomite lets users verify DOLO allocations.
Stay informed, stay ahead:
  coinmarketcap.com/academy/arti...
6/6",2025-03-15 22:48:20
355996090,2025-03-08 13:35:40,1741440940041.0,"AAVEUSDT remains under bearish pressure, with support levels being tested. While the RSI indicates some potential for a rebound, the bearish MACD and low volume suggest that further downside is likely unless a strong momentum shift occurs. $AAVE",2025-03-15 22:48:20
355992758,2025-03-08 12:10:45,1741435845039.0,"Aave Continues to Lead DeFi Innovation: Surpassing $35B in Deposits and Unveiling New Upgrades
  nulltx.com/aave-continues-to-l...
#aave
#defi
https://nulltx.com/aave-continues-to-lead-defi-innovation-surpassing-35b-in-deposits-and-unveiling-new-upgrades/
Aave Continues to Lead DeFi Innovation: Surpassing $35B in Deposits and Unveiling New Upgrades - NullTX
Aave, a leading platform in the decentralized finance (DeFi) ecosystem, is proving its continued leadership with a substantial achievement",2025-03-15 22:48:20
355990400,2025-03-08 11:31:45,1741433505058.0,"While the market is boring, just try to search/scan/review the history of how great coins were raised from dust at past.
Study $ADA chart/ $AAVE chart
- Dropped hard 90-95% from the top
- Strong fundamentals
- Long lasting accumulation
- Strong hype",2025-03-15 22:48:20
355989927,2025-03-08 11:13:45,1741432425062.0,"CRYPTO REPORT OF THE DAY:
Here are the Top 3 Losers🔴
1️⃣
#Aave
( $AAVE )
🔽10.52%
🏷$186.68
2️⃣
#Jito
( $JTO )
🔽9.63%
🏷$2.36
3️⃣
#Sui
( $SUI )
🔽9.33%
🏷$2.57
@aave
@jito_sol
@SuiNetwork",2025-03-15 22:48:22
355989498,2025-03-08 10:07:02,1741428422121.0,$AAVE crypto are over. Completely no fuel. Aave lost 60$ within few days without any reason...,2025-03-15 22:48:24
355987991,2025-03-08 09:25:45,1741425945195.0,"$AAVE
-Realized Price
-MVRV",2025-03-15 22:48:24
355987495,2025-03-08 08:59:25,1741424365642.0,"Today's $AAVE TLDR 📝

🔹 Aave introduces the Umbrella Safety Module and commits to $1M weekly token buybacks for six months, marking a significant shift in its tokenomics strategy.
  coinmarketcap.com/community/ar...

📉 In the last 24 hours, Aave's price moved -9.45% to $18 and trading volume moved -22.91% to $337.20m.",2025-03-15 22:48:26
355982936,2025-03-08 06:05:31,1741413931637.0,I’m bullish on$AAVE,2025-03-15 22:48:26
355979379,2025-03-08 01:38:21,1741397901500.0,"$AAVE Revamps Tokenomics with $1 Million Weekly Buybacks for AAVE Token!

The project is significantly altering its security model, reducing risks for
#AAVE
token holders, and improving capital efficiency of the protocol.

READ MORE:
https://www.observers.com/aave-revamps-tokenomics-with-1-million-weekly-buybacks-for-aave-token/?utm_source=ja
Aave Revamps Tokenomics with $1 Million Weekly Buybacks for AAVE Token
Additionally, the project is significantly altering its security model, reducing risks for AAVE token holders, and improving capital efficiency of the protocol.",2025-03-15 22:48:26
355977780,2025-03-08 00:47:50,1741394870656.0,"$AAVE
#AAVE
’s price shows promising buy signals as technical indicators hint at an imminent breakout if it surpasses key resistance levels. Recent whale buys bolster this outlook, suggesting a potential upward trend. Investors might consider adding
#AAVE
to their portfolios, even just $ 1 worth, to capitalize on possible gains. Keep an eye on market movements for optimal entry points.
#CryptoNews
#InvestSmart
#Macro Insights#
https://transscreen.ru/en/CMK_news19144
AAVE’s price flashes buy signals – All you need to know!
$AAVE #AAVE’s price shows promising buy signals as technical indicators hint at an imminent breakout if it surpasses key resistance levels. Recent whale",2025-03-15 22:48:27
355967551,2025-03-07 20:54:05,1741380845618.0,"$AAVE We have a macro top put in as shown in the first chart so I'm looking for lower time frame short positions while below $258.45.

Again, while below $258.45 my target is $125.

I think $125 is the main target before a potential low.",2025-03-15 22:48:28
355963174,2025-03-07 17:55:45,1741370145158.0,"$AAVE Price Gears Up for “High-Probability” Breakout as Justin Sun Begins Accumulating the Token
#Aave
https://captainaltcoin.com/aave-price-gears-up-for-high-probability-breakout-as-justin-sun-begins-accumulating-the-token/
AAVE Price Gears Up for ""High-Probability"" Breakout as Justin Sun Begins Accumulating the Token - CaptainAltcoin
AAVE price action is showing promising signs of a potential bullish breakout, according to technical analysis. This comes as Justin Sun, founder of TRON, has begun accumulating the token after months of inactivity. A chart analysis posted by Ali on X reveals a broadening bottom pattern in AAVE price action. This pattern forms through a […]",2025-03-15 22:48:30
355964122,2025-03-07 17:53:21,1741370001077.0,"#Aave
Price Predictions: What to Expect from 2025 to 2030

$AAVE, a leading decentralized finance
#DeFi
protocol, has garnered significant attention for its innovative lending and borrowing solutions. As the
#cryptocurrency
market evolves, analysts are making bold predictions about Aave's price trajectory from 2025 to 2030, suggesting potential highs and lows based on market trends and technical analysis.

Read more:
  blockzhub.io/news/67caae58da9b...",2025-03-15 22:48:31
355962360,2025-03-07 17:50:09,1741369809545.0,"🚨 BREAKING: $AAVE Soars 21%!

🔹 Governance upgrade introduces profit-sharing & protection mechanisms

🔹 $26.6B in assets on
#Ethereum
—Aave remains a
#DeFi
leader!

🔹 Expanding across chains: Arbitrum, Base, Avalanche & more!
#AAVE
#CryptoNews
#StrategicCryptoReserve",2025-03-15 22:48:33
355963006,2025-03-07 17:28:45,1741368525107.0,"1/
@aave
is arguably the most recognizable DeFi protocol, and for good reason.
With over $30B in supplied assets and $11B in borrowed assets, it has established itself as a leader in the space👇
2/ Aave now spans 13 chains with 150+ markets.
Ethereum remains the main hub, boasting the largest market count and deepest liquidity.
But raw liquidity isn’t the entire story.
3/ This chart highlights Aave’s borrow ratios across chains.
While most hover in a similar range, Scroll stands out with over 40%, closely followed by Metis and Ethereum.
Higher borrow ratios often indicate increased capital efficiency and on-chain activity.
It’s also worth noting zkSync’s consistent growth over the past year, suggesting growing user traction there.
On the other hand, Base led in utilization last quarter but has declined since, aligning with Base’s hype and subsequent drop in popularity
4/ Want to explore these insights further?
Just use our free Aave Perspectives dashboard👇
  app.intotheblock.com/perspecti...",2025-03-15 22:48:35
355959251,2025-03-07 15:31:45,1741361505240.0,"CoinDesk 20 Performance Update: AAVE Drops 2.9% as Index Inches Lower From Thursday
CoinDesk 20 New Chart
#Bitcoin
$BTC",2025-03-15 22:48:35
355955858,2025-03-07 14:37:54,1741358274134.0,"🧵 Weekly Recap
Explore the things you may have missed this week in the world of Sonic.
Sonic Summit in Vienna, May 6–8. Get your early bird ticket now!
🔗
  www.soniclabs.com/summit
  twitter.com/977020204071792641...
Sonic is now supported on
@TrustWallet
.
🔗
  trustwallet.com/blog/blockchai...
  twitter.com/977020204071792641...
Lend and borrow on
@aave
.
🔗
  app.aave.com/?marketName=proto...
  twitter.com/977020204071792641...
Explore yields and incentives on
@roycoprotocol
.
🔗
  sonic.royco.org/
  twitter.com/977020204071792641...
Sonic is now supported on
@BitgetWallet
.
  twitter.com/977020204071792641...
Meet the Sonic community in Australia.
🔗
  www.sonicdownunder.com/
  twitter.com/161294215428403609...",2025-03-15 22:48:39
355951718,2025-03-07 12:19:10,1741349950255.0,"AAVE is an inside year, and testing the 618 of 2024's yearly range.

It is currently bearish in 2025 making 9 fresh yearly lows.

Bears are currently in control of momentum, and price is below all 4 major moving averages on the daily. But there is a broadening wedge on the 4h.

$AAVE
9
#Macro Insights#",2025-03-15 22:48:41
355951710,2025-03-07 12:17:21,1741349841802.0,"#AAVE
appears to be forming a broadening bottom pattern, with the current partial decline historically signaling a high probability of a bullish breakout!
7

$AAVE
#Macro Insights#",2025-03-15 22:48:41
355951682,2025-03-07 12:13:45,1741349625036.0,"Despite Trump's executive order to establish a Bitcoin reserve, the crypto market struggles, with Aave, Bitcoin, and others seeing significant losses.
https://news.todayq.com/trumps-signature-fails-to-boost-the-market-as-aave-btc-struggle/
Trump’s signature fails to boost the market as Aave, BTC struggle
With the signature of Donald Trump over the executive order for the establishment and launch of a Strategy Bitcoin Reserve with a stockpile of digital",2025-03-15 22:48:41
355953205,2025-03-07 10:37:45,1741343865146.0,"$AAVE - Positive Signals
- A Big Whale bought 10.5k $AAVE ($2.04M) in 3 days and it is the only token besides stablecoins in their wallet.
- The average buy price is $194, and $AAVE remains one of the Gems of Smart Dex Trader with a good entry point.
- Current Price: $208
Wallet Address here:
  icrypto.ai/wallet/0xbcda26b7c6...",2025-03-15 22:48:41
355953064,2025-03-07 10:13:45,1741342425097.0,"With Flashblocks coming to Base, there’s never been a better time to build on Base.
Faster transactions, better efficiency, and comes with Ethereum ‘s security, it’s the perfect setup for devs and users alike.
If you’re diving into
@base
, this is all you need - 85+ projects across 9 categories, neatly mapped out so you know exactly where to look.
Whether it’s DeFi, wallets, or onramps, we’ve got you covered.
What’s in the Ecosystem?
DeFi – The money legos of Base: lending, trading, yield farming, you name it.
@0xProject
@aave
@Balancer
@PoolTogether_
@MoonwellDeFi
@odosprotocol
@OmniFDN
@Panoptic_xyz
@SablierHQ
@SushiSwap
@Uniswap
Infrastructure – The backbone of Base, from RPC providers to security tools.
@0xSplits
@BiconomyCom
@CieloFinance
@BlockdaemonHQ
@chainlink
@blockscout
@Covalent_HQ
@etherscan
@gauntlet_xyz
@mnemonichq
@1rpc_
@OpenZeppelin
@PythNetwork
@zellic_io
@QuickNode
@spearbit
@graphprotocol
@thirdweb
@nansen_ai
@TenderlyApp
@UmbNetwork
@FireblocksHQ
@BlastAPI
@blocknative
Socials – Web3-native platforms bringing community vibes and engagement.
@blackbirdfi
@BuildOnCyber
@Galxe
@layer3xyz
@OakGroveVC
@mirror_protocol
Onramps – The easiest way to get your fiat into Base and start playing around.
@onrampmoney
@onboardhq
@privy_io
@Transak
@coinbase
Bridges – Your gateway to move assets between Base and the rest of Web3.
@AcrossProtocol
@axelar
@BungeeExchange
@LayerZero_Labs
@SOCKETProtocol
@tBTC_project
@wormhole
@deBridgeFinance
Wallets – The tools you need to store and interact with your Base assets.
@brave
@coinbase
@exodus_io
@Rabby_io
@rainbowdotme
@safe
@TrustWallet
@0xFrame
NFTs – Marketplaces, creator platforms, and everything in between.
@anotherblock_io
@bonfire_tweets
@crossmint
@decentxyz
@guildxyz
@manifoldxyz
@nounsdao
@opensea
@ourzora
@Highlight_xyz
Gaming – Web3 gaming projects making the most of Base’s low fees and speed.
@G7_DAO
@Ethlas_Official
@GangstaverseNFT
@iskra_world
@farawaygg
@ParallelTCG
@AppliedPrimate
@Pixelmon
DAOs – The coordination layer for decentralized communities.
@AragonProject
@roundswtf
@xdaoapp
Did we miss anything? Comment down below!",2025-03-15 22:48:45
355950295,2025-03-07 10:07:45,1741342065129.0,"Aave Proposes New sGHO Savings Product to Enhance Yield Earning Opportunities for Users
  nulltx.com/aave-proposes-new-s...
#aave
#sGHO
https://nulltx.com/aave-proposes-new-sgho-savings-product-to-enhance-yield-earning-opportunities-for-users/
Aave Proposes New sGHO Savings Product to Enhance Yield Earning Opportunities for Users - NullTX
Aave, one of the foremost decentralized finance (DeFi) protocols, has announced plans to roll out a new savings product called sGHO aimed at providing GHO holders a compelling way to earn a yield.",2025-03-15 22:48:45
355946313,2025-03-07 07:30:00,1741332600151.0,"AAVEUSDT

$AAVE rejected from the descending trendline, heading towards $196 support.

Currently down 46% from the recent high of $388 — a DCA opportunity for long-term players.

If support holds, targets are set at $240 (+16%) and $282 (+36%) with the Crypto Summit ahead.

#StrategicCryptoReserve
,
#MtGox
,
#Macro Insights#
#WLFI",2025-03-15 22:48:47
355946005,2025-03-07 06:55:45,1741330545111.0,"Justin Sun is back in action! He just acquired 250K $OM & 2,500 $AAVE worth $2.2M. First $OM buy & big $AAVE move in 9 months! 🚀🔍
#Crypto
#DeFi
  coinomedia.com/justin-sun-buys...",2025-03-15 22:49:02
355944553,2025-03-07 06:05:50,1741327550941.0,$AAVE will reach what price before 2027?,2025-03-15 22:49:02
355941960,2025-03-07 03:26:51,1741318011739.0,I'm bullish on $AAVE,2025-03-15 22:49:02
355942202,2025-03-07 03:01:45,1741316505068.0,"Justin Sun accumulates $1.72M in $OM
On-chain insights provider Spot On Chain reported on X that Justin Sun, the founder of TRON, has begun accumulating OM and AAVE. About four hours ago, he received 250,000 OM ($1.72 million) and 2,500 AAVE ($535,000) from Poloniex’s multisig wallet. This marks his first-ever OM purchase and his most significant AAVE activity in nine months.",2025-03-15 22:49:02
355942176,2025-03-07 02:59:19,1741316359594.0,"$200 to $2000 (10x) Challenge
￼
$AAVE Long
Leverage 15x
Position size: 2.85
Entry: 209
SL: 200
Targets: 244
DYOR!",2025-03-15 22:49:04
355940959,2025-03-07 02:28:45,1741314525123.0,"Justin Sun received 250,000 OM and 2,500 AAVE tokens to his Poloniex multisig wallet 4 hours ago.
#Bitcoin
$BTC",2025-03-15 22:49:04
355941539,2025-03-07 02:28:45,1741314525110.0,"Justin Sun bought 250,000 OM for the first time and re-purchased AAVE after 9 months
According to
@spotonchain
, Sun Yuchen's wallet received 250,000 OM (worth $1.72 million) and 2,500 AAVE (worth $535,000) from the Poloniex multi-signature wallet 4 hours ago. This marks the fi…",2025-03-15 22:49:04
355941429,2025-03-07 02:13:45,1741313625093.0,"Crypto prime brokerage August secures $10M investment
Crypto prime brokerage firm August secured $10 million in a Series A funding round led by Dragonfly Ventures, Fortune reported. The company provides crypto lending, derivatives and trading services through DeFi platforms, including Aave, Uniswap and Morpho.",2025-03-15 22:49:04
355940835,2025-03-07 02:12:17,1741313537860.0,"Justin Sun is accumulating $OM and $AAVE!

4 hours ago, he received 250K $OM ($1.72M) and 2,500 $AAVE ($535K) from
#Poloniex
’s multisig.

This marks his first-ever $OM accumulation and his first significant $AAVE activity in 9 months.

Let's track all
#JustinSun
wallets at once with
@spotonchain
via:
  platform.spotonchain.ai/en/ent...",2025-03-15 22:49:08
355938917,2025-03-06 23:53:08,1741305188165.0,"$AAVE Buy after successfully penetrating this resistant line with a short -term target of at least 15%+.
Source : 
  t.me/+GJWlvakWDO0xMzgx
#StrategicCryptoReserve
#Macro Insights#
#WLFI",2025-03-15 22:49:08
355937118,2025-03-06 23:29:25,1741303765896.0,"Aave DAO has rolled out an exciting proposal to enhance the value of the $AAVE token and reward its users. Investors took notice, with $AAVE surging 21% in just 24 hours, far outpacing the broader market's modest 3.5% increase. If this proposal passes, it could be like discovering an unexpected treat at a party that you thought was winding down.

TL;DR
- The “Aavenomics update” aims to boost $AAVE token value and user rewards, featuring increased profit sharing and a $1 million weekly buyback program.
- Aave plans to introduce a self-protection system called “Umbrella” to shield users from market downturns, setting a new standard in user protection.

The “Aavenomics update” is being hailed as a game-changer for Aave. Marc “Billy” Zeller expressed his excitement on Twitter, inviting community feedback. After five years of hard work, they’re ready to redefine user interactions on their platform.

One standout feature is the Anti-GHO token, which offers unique options: burn it to erase GHO debt or convert it into staked GHO (StkGHO) for extra rewards. It’s like having a secret menu item that could save you some cash.

With plans for a $1 million weekly buyback of $AAVE tokens, Aave is not just stabilizing prices but rewarding loyal users. Plus, the “Umbrella” system promises to protect users from bad debts, making Aave a beacon of safety in the crypto world.

---

Follow for the latest news! 🚀",2025-03-15 22:49:10
355938587,2025-03-06 23:16:55,1741303015396.0,"$AAVE
#Aave
has soared by 11.78% after breaking out of its descending wedge pattern on the 4-hour chart, fueled by a strategic $ 1 million buyback plan. This pivotal move has sparked optimism among investors, eyeing a potential rally towards the $ 258 mark. The buyback initiative underscores
#Aave
's commitment to strengthening its market position and enhancing value for its holders.

This surge comes amid a broader trend of increased interest in decentralized finance (DeFi) platforms, with aave leading the charge. Analysts are closely watching to see if this momentum will sustain. For those looking to join the DeFi wave, just buy $ 1 worth of this coin and watch its potential unfold.
#Macro Insights#
#CryptoSurge#
https://transscreen.ru/en/CMK_news19103
Mapping Aave’s road to $258 after coin’s $1M buyback plan
$AAVE #Aave has soared by 11.78% after breaking out of its descending wedge pattern on the 4hour chart, fueled by a strategic $1 million buyback plan.",2025-03-15 22:49:12
355925229,2025-03-06 16:22:45,1741278165107.0,"The latest DeFi developments👇
Aave DAO proposed a buyback program for AAVE
Pendle introduced Community Listings, enabling any protocols to easily launch their own yield markets
Metamask announced an upcoming major UX upgrade and native support for Solana and Bitcoin
IO Net partnered with Frodobots and OORT to increase the usage of its GPUs. All its recent partnerships helped the network to achieve significant PMF
Trump announced a US National Crypto Reserve that will include BTC, ETH, SOL, ADA, and XRP
mETH Protocol opened claims for its S2 Methamorphosis airdrop program. Season 3 of the Methamorphosis program is confirmed to start soon
Uniswap Foundation approved a $165.5 million funding proposal to support the launches of Uniswap V4 and Unichain
Mass enabled trading tokenized stocks on Arbitrum. The holders of tokenized stocks also get dividends directly in their Mass account
Cronos, the L1 blockchain, is discussing a proposal to reverse a token burn from 2021 (yes, this is real)
Hey Anon, Daniele Sesta’s DeFAI project, went live on Solana
Fluid’s proposal to deploy Fluid on Polygon went live
Ethereum’s developers activated the Pectra Upgrade on the Sepolia test network
Base L2 introduced Flashblocks, which will make the network 10x faster
Ondo Finance partnered with Mastercard to bring tokenized real-world assets to Mastercard’s Multi-Token Network
Coinbase is looking to release a tokenized version of its COIN stock
That's all for today.
If you enjoyed reading this, a like and a retweet would be much appreciated🫡",2025-03-15 22:49:13
